neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0.05454545454545454,0.5426905220247136,0.5,0.16666666666666669,0.15714285714285714,0.0,0.0027397260273972603,295
0.13636363636363635,0.5706601743856936,0.0,0.08333333333333333,0.02857142857142857,0.0,0.0,70
0.02727272727272727,0.5348205186275834,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,58
0.02727272727272727,0.5882119805231696,0.5,0.16666666666666669,1.0,0.0,0.7315068493150685,75
0.1409090909090909,0.6552863020420432,0.0,0.3333333333333333,0.18571428571428572,0.0,0.0,38
0.031818181818181815,0.4718604914505704,0.5,0.9999999999999999,0.04285714285714286,1.0,0.7397260273972602,100
0.12727272727272726,0.5406333748537406,0.5,0.49999999999999994,0.014285714285714285,0.0,0.1178082191780822,260
0.049999999999999996,0.4493451100290713,0.5,0.0,0.6,0.0,0.010958904109589041,147
0.09090909090909091,0.5564111274676407,0.0,0.0,0.0,0.0,0.0,34
0.06818181818181818,0.5646585890612812,0.0,0.0,0.0,0.0,0.0,65
0.08636363636363636,0.49422488959348243,0.5,0.9999999999999999,0.08571428571428572,1.0,0.410958904109589,125
0.3227272727272727,0.48526025742648926,0.5,0.9999999999999999,0.0,1.0,0.9260273972602739,310
0.09545454545454544,0.6099158268221743,0.0,0.0,0.0,1.0,0.9013698630136986,50
0.08636363636363636,0.4983014381157318,0.0,0.0,0.05714285714285714,0.0,0.0,79
0.17272727272727273,0.47752236439814055,0.5,0.9999999999999999,0.014285714285714285,0.3333333333333333,0.1726027397260274,329
0.36818181818181817,0.694315479560629,0.0,0.0,0.0,0.3333333333333333,0.4657534246575343,115
0.09545454545454544,0.5897973049484904,0.5,0.16666666666666669,0.04285714285714286,0.0,0.0,140
0.05909090909090909,0.5147774883931788,0.5,0.16666666666666669,1.0,0.3333333333333333,0.30684931506849317,225
0.00909090909090909,0.5471256558336108,0.0,0.0,0.0,1.0,0.7698630136986302,149
0.3318181818181818,0.5394443815347358,0.0,0.08333333333333333,0.09999999999999999,0.0,0.33972602739726027,50
0.00909090909090909,0.5374061072736254,0.0,0.9999999999999999,0.0,1.0,0.9972602739726028,88
0.16818181818181818,0.781527195863049,0.5,0.08333333333333333,0.014285714285714285,0.0,0.0,200
0.05454545454545454,0.565960819839205,0.5,0.9999999999999999,0.05714285714285714,0.0,0.0,160
0.02727272727272727,0.5794926961839053,0.5,0.08333333333333333,0.7285714285714285,0.0,0.24383561643835616,125
0.13636363636363635,0.5617144151285061,0.0,0.25,0.19999999999999998,0.6666666666666667,0.0,75
0.37727272727272726,0.6897293624730878,0.0,0.08333333333333333,0.07142857142857142,0.0,0.15616438356164383,80
0.05909090909090909,0.510700939870901,0.5,0.08333333333333333,0.014285714285714285,0.0,0.0,140
0.05909090909090909,0.5077567659381828,0.5,0.08333333333333333,0.21428571428571427,0.0,0.11232876712328767,134
0.10909090909090909,0.5337258898577204,0.0,0.7499999999999999,0.014285714285714285,0.0,0.0,65
0.09090909090909091,0.5689049937719233,0.5,0.9999999999999999,0.09999999999999999,1.0,0.8958904109589041,159
0.08636363636363636,0.4817687691088395,0.5,0.08333333333333333,0.22857142857142856,0.0,0.14246575342465753,300
0.20909090909090908,0.8685690559770478,0.0,0.0,0.0,0.0,0.4931506849315069,95
0.022727272727272728,0.5045672441777072,0.0,0.9999999999999999,0.0,0.0,0.0,70
0.013636363636363636,0.5307817159249737,0.5,0.08333333333333333,0.8285714285714285,1.0,0.5452054794520548,248
0.13636363636363635,0.5681878231985991,0.5,0.0,0.014285714285714285,1.0,0.9972602739726028,750
0.09545454545454544,0.6094440040765505,0.0,0.08333333333333333,0.04285714285714286,0.0,0.0,90
0.05454545454545454,0.5628467897180371,0.5,0.9999999999999999,0.07142857142857142,1.0,0.4410958904109589,80
0.13636363636363635,0.5931755558071927,0.5,0.49999999999999994,0.0,0.0,0.18356164383561643,85
0.09999999999999999,0.5394255086249302,0.0,0.16666666666666669,0.04285714285714286,0.0,0.0,50
0.05454545454545454,0.54250179292643,0.5,0.08333333333333333,0.05714285714285714,0.0,0.0,295
0.10454545454545454,0.4756162005057831,0.0,0.9999999999999999,0.0,0.0,0.0,80
0.08636363636363636,0.4885063979164386,0.0,0.16666666666666669,0.0,0.0,0.0,109
0.049999999999999996,0.44692937757145046,0.0,0.16666666666666669,0.22857142857142856,0.0,0.0,100
0.02727272727272727,0.5550522779602147,0.0,0.08333333333333333,0.3857142857142857,0.0,0.9287671232876712,45
0.22272727272727272,0.6231834824293117,0.5,0.16666666666666669,0.5428571428571428,0.0,0.6657534246575343,135
0.5181818181818182,0.6183897633337097,0.5,0.25,0.12857142857142856,0.6666666666666667,0.33972602739726027,115
0.12727272727272726,0.5564111274676407,0.0,0.3333333333333333,0.09999999999999999,0.0,0.9342465753424658,185
0.09090909090909091,0.5362171139546206,0.5,0.16666666666666669,0.04285714285714286,0.0,0.11506849315068493,150
0.11818181818181818,0.4982636922960637,0.5,0.9999999999999999,0.0,1.0,0.8547945205479452,290
0.45454545454545453,0.6144264522704361,0.0,0.0,0.07142857142857142,0.3333333333333333,0.0,80
0.09545454545454544,0.6349979239799097,0.0,0.0,0.37142857142857144,0.6666666666666667,0.0,65
0.10909090909090909,0.5408598497716355,0.0,0.9999999999999999,0.04285714285714286,0.3333333333333333,0.663013698630137,45
0.24545454545454545,0.5841165590910862,0.5,0.0,1.0,0.0,0.019178082191780823,80
0.5636363636363636,0.7755444834484706,0.0,0.0,0.07142857142857142,0.6666666666666667,1.0,75
0.00909090909090909,0.5444645755482611,0.0,0.49999999999999994,0.21428571428571427,0.0,0.5835616438356165,69
0.2545454545454545,0.6162382516136233,0.0,0.25,0.39999999999999997,0.0,0.0,65
0.02727272727272727,0.5857396293360466,0.0,0.25,0.0,0.0,0.0,60
0.3090909090909091,0.489714264145249,0.5,0.16666666666666669,0.04285714285714286,0.0,0.0,195
0.00909090909090909,0.5501641943154709,0.0,0.9999999999999999,0.2714285714285714,0.6666666666666667,0.2904109589041096,69
0.22272727272727272,0.6235043218963483,0.5,0.3333333333333333,0.02857142857142857,0.0,0.0,160
0.05454545454545454,0.5415581474351825,0.5,0.16666666666666669,0.17142857142857143,0.0,0.0,150
0.08636363636363636,0.4787868493564531,0.0,0.0,0.0,0.3333333333333333,0.0,250
0.013636363636363636,0.5291963914996245,0.5,0.16666666666666669,0.0,0.0,0.0,90
0.004545454545454545,0.5136828596233158,0.5,0.08333333333333333,0.05714285714285714,0.0,0.35342465753424657,235
0.3227272727272727,0.4924697089797405,0.0,0.0,0.0,1.0,0.6301369863013698,100
0.12727272727272726,0.520835692447065,0.5,0.0,0.0,0.0,0.0410958904109589,239
0.00909090909090909,0.5461442645227237,0.5,0.0,0.0,0.0,0.08767123287671233,65
0.44545454545454544,0.608613596044222,0.5,0.16666666666666669,0.2714285714285714,0.0,0.6246575342465753,115
0.8318181818181818,0.960366889367009,0.5,0.0,0.42857142857142855,0.0,0.7726027397260274,60
0.09545454545454544,0.5932887932661686,0.0,0.49999999999999994,0.014285714285714285,0.0,0.473972602739726,60
0.08636363636363636,0.4959611972974187,0.0,0.9999999999999999,0.0,0.0,0.0,45
0.10454545454545454,0.47667308345600645,0.5,0.0,0.02857142857142857,0.0,0.0,300
0.1409090909090909,0.6522855093798512,0.0,0.3333333333333333,0.12857142857142856,0.3333333333333333,0.0,35
0.09545454545454544,0.6342241346770834,0.0,0.25,0.07142857142857142,1.0,0.2684931506849315,69
0.08636363636363636,0.4792209262824372,0.5,0.9999999999999999,0.07142857142857142,0.0,0.8246575342465754,198
0.08636363636363636,0.49698033442797396,0.5,0.3333333333333333,0.04285714285714286,0.0,0.0,100
0.44999999999999996,0.6294492884913154,0.0,0.08333333333333333,0.6714285714285714,1.0,0.6821917808219178,60
0.02727272727272727,0.6000452949836017,0.0,0.0,0.0,0.0,0.4904109589041096,225
0.24545454545454545,0.5602423281621611,0.5,0.08333333333333333,0.2714285714285714,1.0,0.8986301369863013,325
0.03636363636363636,0.5010568829501949,0.5,0.08333333333333333,0.12857142857142856,0.0,0.7835616438356164,350
0.09090909090909091,0.553882157551044,0.0,0.0,0.0,0.0,0.0,45
0.022727272727272728,0.5111538897067192,0.5,0.4166666666666667,0.02857142857142857,0.0,0.9342465753424658,200
0.05909090909090909,0.515079454950353,0.5,0.25,0.6428571428571428,0.0,0.5205479452054794,100
0.1590909090909091,0.6096893519042794,0.5,0.08333333333333333,0.9142857142857143,0.0,0.5315068493150685,125
0.3818181818181818,0.6794247537085312,0.0,0.08333333333333333,0.07142857142857142,0.6666666666666667,1.0,68
0.02727272727272727,0.5890612614653037,0.5,0.3333333333333333,0.6714285714285714,0.3333333333333333,0.2493150684931507,115
0.05454545454545454,0.5704903181972725,0.0,0.16666666666666669,0.02857142857142857,0.0,0.09863013698630137,55
0.11363636363636363,0.5860227229834436,0.5,0.9999999999999999,0.014285714285714285,0.0,0.0,65
0.03636363636363636,0.509474200732285,0.5,0.3333333333333333,0.04285714285714286,0.0,0.024657534246575342,300
0.3090909090909091,0.4902615785301805,0.5,0.16666666666666669,0.7428571428571429,0.0,0.008219178082191782,100
0.004545454545454545,0.5276488128939718,0.0,0.16666666666666669,1.0,0.0,0.7616438356164383,98
0.02727272727272727,0.5655078700034153,0.5,0.0,0.04285714285714286,0.0,0.0,100
0.03636363636363636,0.5158721171630418,0.5,0.08333333333333333,0.0,0.0,0.0136986301369863,165
0.09545454545454544,0.623825161363385,0.0,0.49999999999999994,0.05714285714285714,0.0,0.2602739726027397,55
0.6545454545454545,0.6492658438077967,0.0,0.0,0.0,0.0,0.9945205479452055,149
0.10454545454545454,0.4878269731627256,0.0,0.08333333333333333,0.08571428571428572,1.0,0.0,102
0.00909090909090909,0.5563922545578066,0.0,0.0,0.7428571428571429,1.0,0.9726027397260274,85
0.013636363636363636,0.5333295587513476,0.0,0.0,0.21428571428571427,0.0,0.4904109589041096,89
0.07727272727272727,0.48878949156380713,0.0,0.08333333333333333,0.37142857142857144,0.0,0.20273972602739726,45
0.35,0.43943683237083064,0.5,0.25,0.04285714285714286,0.0,0.0,299
0.11363636363636363,0.5382553882157595,0.5,0.9999999999999999,0.014285714285714285,0.0,0.0,130
0.03636363636363636,0.5010002642207496,0.0,0.9999999999999999,1.0,0.0,0.4821917808219178,93
0.004545454545454545,0.5264975653946351,0.5,0.08333333333333333,0.05714285714285714,0.0,0.0,210
0.08636363636363636,0.4848639263201733,0.5,0.16666666666666669,0.0,0.0,0.0,200
0.2863636363636364,0.7702978145170505,0.0,0.0,0.4857142857142857,0.0,0.2547945205479452,70
0.08181818181818182,0.5963084588381946,0.5,0.0,0.24285714285714285,0.0,0.17534246575342466,90
0.12727272727272726,0.5319707092439501,0.5,0.0,0.35714285714285715,1.0,0.904109589041096,140
0.09090909090909091,0.547314384931866,0.0,0.0,0.02857142857142857,0.0,0.0,60
0.6818181818181818,0.6348280677914886,0.5,0.08333333333333333,0.5857142857142857,0.3333333333333333,0.936986301369863,125
0.16818181818181818,0.7738081757445343,0.0,0.0,0.19999999999999998,1.0,0.3315068493150685,49
0.3409090909090909,0.39812403276337704,0.5,0.0,0.014285714285714285,0.0,0.0,125
0.09545454545454544,0.6009511946551811,0.0,0.3333333333333333,0.0,0.6666666666666667,0.0,45
0.01818181818181818,0.5671686860680154,0.0,0.0,1.0,1.0,0.5452054794520548,65
0.05454545454545454,0.530460876457937,0.0,0.3333333333333333,0.0,0.0,0.0,65
0.5318181818181817,0.545785679236019,0.0,0.0,0.14285714285714285,0.0,0.0,50
0.08636363636363636,0.4944136186917376,0.0,0.0,0.0,0.0,0.0,49
0.20454545454545453,0.5334616691201575,0.5,0.25,0.05714285714285714,0.0,0.0,120
0.08636363636363636,0.49482882270788764,0.0,0.0,0.04285714285714286,0.0,1.0,125
0.00909090909090909,0.5672630506171572,0.5,0.0,0.02857142857142857,0.6666666666666667,0.0,150
0.05454545454545454,0.5346506624391338,0.5,0.16666666666666669,0.45714285714285713,0.3333333333333333,0.3863013698630137,200
0.022727272727272728,0.5146076322047293,0.5,0.16666666666666669,0.0,0.0,0.0,144
0.1318181818181818,0.516060846261297,0.5,0.25,0.02857142857142857,0.0,0.0,135
0.22272727272727272,0.6249764088627217,0.0,0.08333333333333333,1.0,0.0,0.9589041095890412,90
0.02727272727272727,0.5797380440116342,0.5,0.9999999999999999,0.0,0.3333333333333333,0.12328767123287672,120
0.05454545454545454,0.5462575019816427,0.5,0.08333333333333333,0.24285714285714285,0.0,0.008219178082191782,160
0.08636363636363636,0.4889216019325886,0.5,0.9999999999999999,0.0,1.0,0.904109589041096,314
0.06818181818181818,0.5852866795002285,0.0,0.08333333333333333,0.7571428571428571,0.0,0.021917808219178082,54
0.09999999999999999,0.5472577662024207,0.0,0.16666666666666669,0.0,0.3333333333333333,0.852054794520548,50
0.11363636363636363,0.5884007096214248,0.5,0.08333333333333333,0.014285714285714285,0.0,0.7287671232876712,275
0.00909090909090909,0.553882157551044,0.0,0.0,0.4714285714285714,0.0,0.052054794520547946,68
0.24545454545454545,0.5920809270373297,1.0,0.0,0.32857142857142857,0.3333333333333333,0.9972602739726028,50
0.02727272727272727,0.5843052881893414,0.5,0.08333333333333333,0.05714285714285714,0.0,0.0,125
0.09545454545454544,0.6188993318990015,0.0,0.08333333333333333,0.2714285714285714,0.0,0.5424657534246575,75
0.5318181818181817,0.542935869852414,0.0,0.0,0.0,0.6666666666666667,0.904109589041096,100
0.03636363636363636,0.5331785754727605,0.5,0.16666666666666669,0.2571428571428571,0.0,0.0,130
0.21363636363636362,0.6949382855848683,0.5,0.0,0.05714285714285714,0.0,0.0,100
0.05909090909090909,0.5096818027403458,0.5,0.16666666666666669,0.014285714285714285,0.0,0.3424657534246575,270
0.02727272727272727,0.5394443815347358,0.0,0.49999999999999994,0.08571428571428572,0.0,0.0,48
0.2909090909090909,0.4678028158381551,0.0,0.08333333333333333,1.0,0.6666666666666667,0.16164383561643836,130
0.05454545454545454,0.5680745857396232,0.5,0.16666666666666669,0.0,0.0,0.0,200
0.05454545454545454,0.5480881742347208,0.0,0.0,0.02857142857142857,0.0,0.6821917808219178,43
0.2681818181818182,0.6432076397539106,0.0,0.0,0.0,0.0,0.2273972602739726,60
0.02727272727272727,0.5877590306873515,0.5,0.25,0.4857142857142857,0.3333333333333333,0.9315068493150686,130
0.049999999999999996,0.44689163175178237,0.5,0.08333333333333333,0.15714285714285714,0.0,0.0,275
0.4318181818181818,0.7649756539463226,0.5,0.0,0.3142857142857143,0.0,0.3561643835616438,79
0.02727272727272727,0.6145963084588573,0.0,0.0,0.3142857142857143,0.3333333333333333,0.6465753424657534,48
0.00909090909090909,0.5555618465255066,0.5,0.16666666666666669,0.5428571428571428,0.6666666666666667,0.8273972602739726,450
0.031818181818181815,0.4659343977654373,0.5,0.16666666666666669,0.05714285714285714,0.0,0.2958904109589041,639
0.13636363636363635,0.5884007096214248,0.0,0.08333333333333333,0.12857142857142856,0.0,0.0,40
0.09545454545454544,0.5999509304344599,0.0,0.0,0.05714285714285714,0.0,0.19452054794520549,51
0.35909090909090907,0.4365681500773917,0.0,0.16666666666666669,0.07142857142857142,0.0,0.7698630136986302,52
0.06818181818181818,0.6060657532178482,0.0,0.0,0.08571428571428572,0.3333333333333333,0.8849315068493151,65
0.049999999999999996,0.45242139433057105,0.5,0.9999999999999999,0.0,1.0,0.8931506849315068,188
0.013636363636363636,0.5255350469935536,0.0,0.0,0.04285714285714286,0.0,0.0,120
0.2863636363636364,0.761654021817094,0.0,0.08333333333333333,0.5,1.0,0.6438356164383562,58
0.07272727272727272,0.49922621069717366,0.0,0.9999999999999999,0.014285714285714285,0.3333333333333333,0.0,60
0.031818181818181815,0.4709545917789626,0.0,0.08333333333333333,0.42857142857142855,0.6666666666666667,0.008219178082191782,115
0.45909090909090905,0.4243951232401173,0.5,0.0,0.0,0.0,0.1178082191780822,199
0.09999999999999999,0.5247990035103669,0.5,0.3333333333333333,0.05714285714285714,0.0,0.0,290
0.031818181818181815,0.4628203676442979,0.5,0.9999999999999999,0.02857142857142857,1.0,1.0,275
0.3318181818181818,0.5420488430906119,0.0,0.0,0.05714285714285714,0.0,0.9342465753424658,60
0.5045454545454545,0.4479107688823376,0.0,0.0,0.014285714285714285,1.0,0.9589041095890412,60
0.1409090909090909,0.6628543388819708,0.0,0.0,0.8142857142857143,0.3333333333333333,0.8082191780821918,50
0.01818181818181818,0.554712565583344,0.0,0.0,0.07142857142857142,0.0,0.0,75
0.05454545454545454,0.5657720907409498,0.5,0.0,0.21428571428571427,0.0,0.043835616438356165,82
0.2818181818181818,0.8005510889668983,0.5,0.0,1.0,0.3333333333333333,0.36712328767123287,150
0.12727272727272726,0.5284792209263003,1.0,0.16666666666666669,0.6857142857142857,0.0,0.0,99
0.013636363636363636,0.5199297927754571,0.0,0.16666666666666669,0.05714285714285714,0.0,0.0,65
0.09999999999999999,0.5325746423583553,0.5,0.16666666666666669,0.05714285714285714,0.0,0.18904109589041096,100
0.3181818181818182,0.6494545729060519,0.5,0.25,1.0,0.3333333333333333,0.09041095890410959,72
0.13636363636363635,0.5887970407277408,0.0,0.08333333333333333,0.08571428571428572,0.0,0.07945205479452055,50
0.02727272727272727,0.5560525421809359,0.0,0.3333333333333333,0.6,0.6666666666666667,0.1726027397260274,81
0.02727272727272727,0.5976106896161468,0.5,0.08333333333333333,0.07142857142857142,0.3333333333333333,0.0,120
0.09545454545454544,0.5834748801570413,0.5,0.16666666666666669,0.0,0.3333333333333333,0.0,95
0.2909090909090909,0.4680104178462159,0.5,0.16666666666666669,0.24285714285714285,0.0,0.0,119
0.11818181818181818,0.49682935114935844,0.5,0.25,0.0,0.0,0.2136986301369863,220
0.04090909090909091,0.466255237232474,0.0,0.0,1.0,0.6666666666666667,0.2493150684931507,122
0.031818181818181815,0.4670290265353003,0.0,0.9999999999999999,0.11428571428571428,1.0,0.9616438356164384,55
0.05454545454545454,0.5316687426867475,0.5,0.9999999999999999,0.35714285714285715,0.6666666666666667,0.936986301369863,218
0.004545454545454545,0.5132110368776637,0.5,0.9166666666666666,0.05714285714285714,0.0,0.3232876712328767,150
0.05454545454545454,0.5341788396935101,0.5,0.08333333333333333,0.7285714285714285,0.0,0.40273972602739727,212
0.00909090909090909,0.5576756124259248,0.0,0.25,1.0,0.3333333333333333,0.3424657534246575,69
0.11818181818181818,0.4916770467670517,0.5,0.08333333333333333,0.2571428571428571,0.0,0.0,150
0.045454545454545456,0.48535462197560264,0.5,0.9999999999999999,0.04285714285714286,0.0,0.0,70
0.12272727272727273,0.4525346317895469,0.5,0.16666666666666669,1.0,0.0,0.12054794520547946,235
0.09545454545454544,0.6151813686634284,0.5,0.9999999999999999,0.014285714285714285,0.0,0.016438356164383564,78
0.05454545454545454,0.5648284452497023,0.5,0.4166666666666667,0.07142857142857142,0.0,0.1095890410958904,150
0.05909090909090909,0.5063412977012831,0.0,0.0,0.34285714285714286,0.3333333333333333,0.19726027397260273,89
0.049999999999999996,0.4511946551919266,0.5,0.0,0.0,0.0,0.0,200
0.02727272727272727,0.5780583550371716,0.5,0.3333333333333333,1.0,0.0,0.0,175
0.12727272727272726,0.5531272411580517,0.0,0.0,1.0,0.0,0.873972602739726,80
0.09545454545454544,0.6124070509191029,0.0,0.16666666666666669,0.3142857142857143,0.3333333333333333,0.0,50
0.00909090909090909,0.5661684218472942,0.5,0.16666666666666669,0.42857142857142855,0.0,0.43561643835616437,150
0.10909090909090909,0.5374438530932935,0.0,0.08333333333333333,0.0,0.0,0.0,75
0.04090909090909091,0.4584229796550119,0.0,0.08333333333333333,0.5,0.0,0.016438356164383564,100
0.03636363636363636,0.5226474917902806,1.0,0.0,0.014285714285714285,0.3333333333333333,0.9945205479452055,50
0.07727272727272727,0.48858188955574633,0.0,0.08333333333333333,0.3,0.0,0.7452054794520548,135
0.13636363636363635,0.570377080738325,0.0,0.9999999999999999,0.04285714285714286,1.0,0.852054794520548,65
0.24545454545454545,0.5950439738799105,1.0,0.49999999999999994,0.014285714285714285,0.0,0.4904109589041096,50
0.031818181818181815,0.4690673007964392,0.5,0.16666666666666669,0.014285714285714285,0.0,0.0136986301369863,390
0.0,0.504378515079452,0.5,0.0,0.14285714285714285,0.0,0.0,95
0.09545454545454544,0.6014418903106389,0.0,0.9999999999999999,0.0,0.0,0.08493150684931507,52
0.09545454545454544,0.5766806326199401,0.5,0.08333333333333333,0.6571428571428571,0.0,0.052054794520547946,162
0.32727272727272727,0.6058581512097589,0.0,0.3333333333333333,0.6571428571428571,0.0,0.4767123287671233,45
0.40909090909090906,0.4057486883327499,0.0,0.0,0.0,0.3333333333333333,0.4904109589041096,79
0.20454545454545453,0.5406333748537406,0.0,0.6666666666666666,0.09999999999999999,0.0,0.0,60
0.06363636363636363,0.4680104178462159,0.0,0.16666666666666669,1.0,0.0,0.07397260273972603,76
0.03636363636363636,0.5292907560487663,0.0,0.0,1.0,0.0,0.673972602739726,99
0.13636363636363635,0.5760200807760611,0.0,0.08333333333333333,0.04285714285714286,0.0,0.0,45
0.37727272727272726,0.6794436266183652,0.5,0.08333333333333333,0.18571428571428572,0.0,0.7890410958904109,144
0.031818181818181815,0.47033178575472334,0.5,0.9999999999999999,0.05714285714285714,1.0,0.7452054794520548,130
0.00909090909090909,0.5383120069452332,0.5,0.0,0.014285714285714285,0.0,0.0,89
0.12727272727272726,0.5482391575133079,0.5,0.08333333333333333,0.11428571428571428,0.0,0.0,125
0.05454545454545454,0.5760766995055064,1.0,0.0,0.4857142857142857,0.6666666666666667,0.2054794520547945,40
0.02727272727272727,0.5961952213792188,0.5,0.9999999999999999,0.014285714285714285,0.3333333333333333,0.4246575342465753,120
0.049999999999999996,0.4520439361340607,0.0,0.16666666666666669,0.014285714285714285,0.0,0.14246575342465753,160
